Datum;temp;weather_main
2022-08-15 06:00:00 +0000 UTC;20.6;Clear
2022-08-15 07:00:00 +0000 UTC;22.06;Clouds
2022-08-15 08:00:00 +0000 UTC;24.31;Clouds
2022-08-15 09:00:00 +0000 UTC;25.73;Clouds
2022-08-15 10:00:00 +0000 UTC;27.35;Clouds
2022-08-15 11:00:00 +0000 UTC;28.69;Clouds
2022-08-15 12:00:00 +0000 UTC;26.99;Clouds
2022-08-15 13:00:00 +0000 UTC;26.96;Clouds
2022-08-15 14:00:00 +0000 UTC;26.81;Rain
2022-08-15 15:00:00 +0000 UTC;21.74;Rain
2022-08-15 16:00:00 +0000 UTC;21.1;Rain
2022-08-15 17:00:00 +0000 UTC;20.88;Rain
2022-08-15 18:00:00 +0000 UTC;20.45;Clouds
2022-08-15 19:00:00 +0000 UTC;19.44;Clouds
2022-08-15 20:00:00 +0000 UTC;19.19;Clouds
2022-08-15 21:00:00 +0000 UTC;19.04;Clouds
2022-08-15 22:00:00 +0000 UTC;18.91;Clouds
2022-08-15 23:00:00 +0000 UTC;18.83;Clouds
2022-08-16 00:00:00 +0000 UTC;18.92;Clouds
2022-08-16 01:00:00 +0000 UTC;18.88;Clouds
2022-08-16 02:00:00 +0000 UTC;18.88;Clouds
2022-08-16 03:00:00 +0000 UTC;18.79;Clouds
2022-08-16 04:00:00 +0000 UTC;18.71;Clouds
2022-08-16 05:00:00 +0000 UTC;19.16;Clouds
2022-08-16 06:00:00 +0000 UTC;19.95;Clouds
2022-08-16 07:00:00 +0000 UTC;20.85;Rain
2022-08-16 08:00:00 +0000 UTC;23.79;Rain
2022-08-16 09:00:00 +0000 UTC;24.23;Rain
2022-08-16 10:00:00 +0000 UTC;24.45;Rain
2022-08-16 11:00:00 +0000 UTC;23.7;Rain
2022-08-16 12:00:00 +0000 UTC;24.93;Rain
2022-08-16 13:00:00 +0000 UTC;24.66;Rain
2022-08-16 14:00:00 +0000 UTC;23.35;Rain
2022-08-16 15:00:00 +0000 UTC;23.65;Rain
2022-08-16 16:00:00 +0000 UTC;22.68;Rain
2022-08-16 17:00:00 +0000 UTC;21.58;Clouds
2022-08-16 18:00:00 +0000 UTC;20.56;Clouds
2022-08-16 19:00:00 +0000 UTC;20.09;Rain
2022-08-16 20:00:00 +0000 UTC;19.78;Rain
2022-08-16 21:00:00 +0000 UTC;19.57;Rain
2022-08-16 22:00:00 +0000 UTC;19.19;Clouds
2022-08-16 23:00:00 +0000 UTC;19.16;Clouds
2022-08-17 00:00:00 +0000 UTC;18.84;Clear
2022-08-17 01:00:00 +0000 UTC;18.21;Clear
2022-08-17 02:00:00 +0000 UTC;18.2;Clouds
2022-08-17 03:00:00 +0000 UTC;18.54;Clouds
2022-08-17 04:00:00 +0000 UTC;18.83;Clouds
2022-08-17 05:00:00 +0000 UTC;17.79;Clouds
2022-08-17 06:00:00 +0000 UTC;18.56;Clouds
2022-08-17 07:00:00 +0000 UTC;20.22;Clouds
2022-08-17 08:00:00 +0000 UTC;20.34;Clouds
2022-08-17 09:00:00 +0000 UTC;21.81;Clouds
2022-08-17 10:00:00 +0000 UTC;21.92;Clouds
2022-08-17 11:00:00 +0000 UTC;22.41;Clouds
2022-08-17 12:00:00 +0000 UTC;21.79;Clouds
2022-08-17 13:00:00 +0000 UTC;22.09;Clouds
2022-08-17 14:00:00 +0000 UTC;21.99;Clouds
2022-08-17 15:00:00 +0000 UTC;21.31;Clouds
2022-08-17 16:00:00 +0000 UTC;21.84;Clouds
2022-08-17 17:00:00 +0000 UTC;20.82;Clouds
2022-08-17 18:00:00 +0000 UTC;19.96;Clouds
2022-08-17 19:00:00 +0000 UTC;19.13;Clouds
2022-08-17 20:00:00 +0000 UTC;18.33;Clouds
2022-08-17 21:00:00 +0000 UTC;18.2;Clouds
2022-08-17 22:00:00 +0000 UTC;17.5;Clouds
2022-08-17 23:00:00 +0000 UTC;17.77;Clouds
2022-08-18 00:00:00 +0000 UTC;17.53;Clouds
2022-08-18 01:00:00 +0000 UTC;17.27;Clouds
2022-08-18 02:00:00 +0000 UTC;16.72;Clouds
2022-08-18 03:00:00 +0000 UTC;15.98;Clouds
2022-08-18 04:00:00 +0000 UTC;15.79;Clouds
2022-08-18 05:00:00 +0000 UTC;16.54;Clouds
2022-08-18 06:00:00 +0000 UTC;17.7;Clouds
2022-08-18 07:00:00 +0000 UTC;18.12;Rain
2022-08-18 08:00:00 +0000 UTC;18.54;Clouds
2022-08-18 09:00:00 +0000 UTC;19.26;Clouds
2022-08-18 10:00:00 +0000 UTC;22.67;Clouds
2022-08-18 11:00:00 +0000 UTC;23.04;Clouds
2022-08-18 12:00:00 +0000 UTC;23.98;Rain
2022-08-18 13:00:00 +0000 UTC;24.72;Clouds
2022-08-18 14:00:00 +0000 UTC;24.8;Clouds
2022-08-18 15:00:00 +0000 UTC;22.66;Clouds
2022-08-18 16:00:00 +0000 UTC;22.83;Clouds
2022-08-18 17:00:00 +0000 UTC;23.38;Clouds
2022-08-18 18:00:00 +0000 UTC;21.2;Clouds
2022-08-18 19:00:00 +0000 UTC;19.45;Rain
2022-08-18 20:00:00 +0000 UTC;19.3;Rain
2022-08-18 21:00:00 +0000 UTC;18.66;Rain
2022-08-18 22:00:00 +0000 UTC;17.96;Rain
2022-08-18 23:00:00 +0000 UTC;17.51;Rain
2022-08-19 00:00:00 +0000 UTC;17.3;Rain
2022-08-19 01:00:00 +0000 UTC;17.09;Rain
2022-08-19 02:00:00 +0000 UTC;17.06;Rain
2022-08-19 03:00:00 +0000 UTC;16.98;Clouds
2022-08-19 04:00:00 +0000 UTC;16.95;Clouds
2022-08-19 05:00:00 +0000 UTC;16.93;Clouds
2022-08-19 06:00:00 +0000 UTC;17.22;Clouds
2022-08-19 07:00:00 +0000 UTC;18.37;Clouds
2022-08-19 08:00:00 +0000 UTC;19.74;Clouds
2022-08-19 09:00:00 +0000 UTC;21.36;Clouds
2022-08-19 10:00:00 +0000 UTC;22.02;Clouds
2022-08-19 11:00:00 +0000 UTC;24.01;Clouds
2022-08-19 12:00:00 +0000 UTC;23.51;Clouds
2022-08-19 13:00:00 +0000 UTC;23.67;Clouds
2022-08-19 14:00:00 +0000 UTC;22.55;Clouds
2022-08-19 15:00:00 +0000 UTC;22.38;Rain
2022-08-19 16:00:00 +0000 UTC;20.54;Rain
2022-08-19 17:00:00 +0000 UTC;20.12;Rain
2022-08-19 18:00:00 +0000 UTC;19.47;Rain
2022-08-19 19:00:00 +0000 UTC;18.9;Rain
2022-08-19 20:00:00 +0000 UTC;18.33;Rain
2022-08-19 21:00:00 +0000 UTC;18.93;Rain
2022-08-19 22:00:00 +0000 UTC;17.97;Rain
2022-08-19 23:00:00 +0000 UTC;18.01;Clouds
2022-08-20 00:00:00 +0000 UTC;18.44;Clouds
2022-08-20 01:00:00 +0000 UTC;18.13;Clouds
2022-08-20 02:00:00 +0000 UTC;17.28;Clouds
2022-08-20 03:00:00 +0000 UTC;16.78;Clouds
2022-08-20 04:00:00 +0000 UTC;17.89;Clouds
2022-08-20 05:00:00 +0000 UTC;18.32;Clouds
2022-08-20 06:00:00 +0000 UTC;17.57;Clouds
2022-08-20 07:00:00 +0000 UTC;18.78;Clouds
2022-08-20 08:00:00 +0000 UTC;19.25;Clouds
2022-08-20 09:00:00 +0000 UTC;20.2;Clouds
2022-08-20 10:00:00 +0000 UTC;20.29;Clouds
2022-08-20 11:00:00 +0000 UTC;20.89;Clouds
2022-08-20 12:00:00 +0000 UTC;20.28;Clouds
2022-08-20 13:00:00 +0000 UTC;20.98;Clouds
2022-08-20 14:00:00 +0000 UTC;20.82;Clouds
2022-08-20 15:00:00 +0000 UTC;20.78;Clouds
2022-08-20 16:00:00 +0000 UTC;20.62;Clouds
2022-08-20 17:00:00 +0000 UTC;19.94;Clouds
2022-08-20 18:00:00 +0000 UTC;18.46;Clouds
2022-08-20 19:00:00 +0000 UTC;16.34;Clouds
2022-08-20 20:00:00 +0000 UTC;17.56;Clouds
2022-08-20 21:00:00 +0000 UTC;17.21;Clouds
2022-08-20 22:00:00 +0000 UTC;17.14;Clouds
2022-08-20 23:00:00 +0000 UTC;14.29;Clouds
2022-08-21 00:00:00 +0000 UTC;13.35;Clouds
2022-08-21 01:00:00 +0000 UTC;11.95;Clouds
2022-08-21 02:00:00 +0000 UTC;12.95;Clouds
2022-08-21 03:00:00 +0000 UTC;12.95;Clouds
2022-08-21 04:00:00 +0000 UTC;14.61;Clouds
2022-08-21 05:00:00 +0000 UTC;11.95;Clouds
2022-08-21 06:00:00 +0000 UTC;14.62;Clouds
2022-08-21 07:00:00 +0000 UTC;18.06;Clouds
2022-08-21 08:00:00 +0000 UTC;19.26;Clouds
2022-08-21 09:00:00 +0000 UTC;20.6;Clouds
2022-08-21 10:00:00 +0000 UTC;20.96;Rain
2022-08-21 11:00:00 +0000 UTC;21.04;Clouds
2022-08-21 12:00:00 +0000 UTC;20.83;Clouds
2022-08-21 13:00:00 +0000 UTC;20.32;Rain
2022-08-21 14:00:00 +0000 UTC;19.44;Rain
2022-08-21 15:00:00 +0000 UTC;20.02;Rain
2022-08-21 16:00:00 +0000 UTC;20.03;Rain
2022-08-21 17:00:00 +0000 UTC;19.41;Clouds
2022-08-21 18:00:00 +0000 UTC;17.98;Rain
2022-08-21 19:00:00 +0000 UTC;17.6;Clouds
2022-08-21 20:00:00 +0000 UTC;16.6;Clouds
2022-08-21 21:00:00 +0000 UTC;15.36;Clouds
2022-08-21 22:00:00 +0000 UTC;14.47;Clouds
2022-08-21 23:00:00 +0000 UTC;14.44;Clouds
2022-08-22 00:00:00 +0000 UTC;14.11;Clouds
2022-08-22 01:00:00 +0000 UTC;15.17;Clouds
2022-08-22 02:00:00 +0000 UTC;15.46;Clouds
2022-08-22 03:00:00 +0000 UTC;14.83;Clouds
2022-08-22 04:00:00 +0000 UTC;15.22;Clouds
2022-08-22 05:00:00 +0000 UTC;15.46;Clouds
2022-08-22 06:00:00 +0000 UTC;16.61;Clouds
2022-08-22 07:00:00 +0000 UTC;18.23;Clouds
2022-08-22 08:00:00 +0000 UTC;18.27;Clouds
2022-08-22 09:00:00 +0000 UTC;19.26;Clouds
2022-08-22 10:00:00 +0000 UTC;19.37;Clouds
2022-08-22 11:00:00 +0000 UTC;18.6;Clouds
2022-08-22 12:00:00 +0000 UTC;19.39;Clouds
2022-08-22 13:00:00 +0000 UTC;18.99;Clouds
2022-08-22 14:00:00 +0000 UTC;18.81;Clouds
2022-08-22 15:00:00 +0000 UTC;19.53;Clouds
2022-08-22 16:00:00 +0000 UTC;18.84;Clouds
2022-08-22 17:00:00 +0000 UTC;18.23;Clouds
2022-08-22 18:00:00 +0000 UTC;15.64;Clouds
2022-08-22 19:00:00 +0000 UTC;13.99;Clouds
2022-08-22 20:00:00 +0000 UTC;14.04;Clouds
2022-08-22 21:00:00 +0000 UTC;12.96;Clouds
2022-08-22 22:00:00 +0000 UTC;11.97;Clouds
2022-08-22 23:00:00 +0000 UTC;13.16;Clouds
2022-08-23 00:00:00 +0000 UTC;10.42;Clear
2022-08-23 01:00:00 +0000 UTC;10.78;Clouds
2022-08-23 02:00:00 +0000 UTC;11.45;Clouds
2022-08-23 03:00:00 +0000 UTC;10.92;Clouds
2022-08-23 04:00:00 +0000 UTC;10.66;Clouds
2022-08-23 05:00:00 +0000 UTC;11.29;Clouds
2022-08-23 06:00:00 +0000 UTC;12.46;Clouds
2022-08-23 07:00:00 +0000 UTC;15.89;Clouds
2022-08-23 08:00:00 +0000 UTC;17.24;Clouds
2022-08-23 09:00:00 +0000 UTC;19.79;Clouds
2022-08-23 10:00:00 +0000 UTC;20.23;Rain
2022-08-23 11:00:00 +0000 UTC;22.84;Clouds
2022-08-23 12:00:00 +0000 UTC;22.92;Clouds
2022-08-23 13:00:00 +0000 UTC;22.04;Clouds
2022-08-23 14:00:00 +0000 UTC;22.6;Clouds
2022-08-23 15:00:00 +0000 UTC;22.44;Clouds
2022-08-23 16:00:00 +0000 UTC;22.15;Clouds
2022-08-23 17:00:00 +0000 UTC;21.41;Clear
2022-08-23 18:00:00 +0000 UTC;18.72;Clear
2022-08-23 19:00:00 +0000 UTC;17.25;Clear
2022-08-23 20:00:00 +0000 UTC;15.69;Clouds
2022-08-23 21:00:00 +0000 UTC;16.43;Clouds
2022-08-23 22:00:00 +0000 UTC;15.01;Clouds
2022-08-23 23:00:00 +0000 UTC;15.15;Clouds
2022-08-24 00:00:00 +0000 UTC;14.95;Clear
2022-08-24 01:00:00 +0000 UTC;14.92;Clear
2022-08-24 02:00:00 +0000 UTC;14.98;Clear
2022-08-24 03:00:00 +0000 UTC;14.62;Clear
2022-08-24 04:00:00 +0000 UTC;14.15;Clear
2022-08-24 05:00:00 +0000 UTC;14.42;Clear
2022-08-24 06:00:00 +0000 UTC;16.83;Clear
2022-08-24 07:00:00 +0000 UTC;18.92;Clear
2022-08-24 08:00:00 +0000 UTC;20.91;Clear
2022-08-24 09:00:00 +0000 UTC;22.75;Clear
2022-08-24 10:00:00 +0000 UTC;23.93;Clear
2022-08-24 11:00:00 +0000 UTC;24.19;Clear
2022-08-24 12:00:00 +0000 UTC;23.98;Clear
2022-08-24 13:00:00 +0000 UTC;24.58;Clear
2022-08-24 14:00:00 +0000 UTC;23.91;Clear
2022-08-24 15:00:00 +0000 UTC;23.23;Clear
2022-08-24 16:00:00 +0000 UTC;23.66;Clear
2022-08-24 17:00:00 +0000 UTC;22.79;Clear
2022-08-24 18:00:00 +0000 UTC;20.51;Clear
2022-08-24 19:00:00 +0000 UTC;19.13;Clear
2022-08-24 20:00:00 +0000 UTC;17.4;Clear
2022-08-24 21:00:00 +0000 UTC;15.91;Clear
2022-08-24 22:00:00 +0000 UTC;15.38;Clear
2022-08-24 23:00:00 +0000 UTC;15.1;Clear
2022-08-25 00:00:00 +0000 UTC;14.89;Clear
2022-08-25 01:00:00 +0000 UTC;15.23;Clear
2022-08-25 02:00:00 +0000 UTC;15.25;Clouds
2022-08-25 03:00:00 +0000 UTC;14.85;Clouds
2022-08-25 04:00:00 +0000 UTC;14.26;Clouds
2022-08-25 05:00:00 +0000 UTC;14.72;Clouds
2022-08-25 06:00:00 +0000 UTC;17.13;Clouds
2022-08-25 07:00:00 +0000 UTC;18.83;Clouds
2022-08-25 08:00:00 +0000 UTC;20.33;Clouds
2022-08-25 09:00:00 +0000 UTC;23.25;Clear
2022-08-25 10:00:00 +0000 UTC;23.9;Clear
2022-08-25 11:00:00 +0000 UTC;24.03;Clear
2022-08-25 12:00:00 +0000 UTC;24.65;Clouds
2022-08-25 13:00:00 +0000 UTC;23.81;Clear
2022-08-25 14:00:00 +0000 UTC;25.54;Clear
2022-08-25 15:00:00 +0000 UTC;23.75;Clear
2022-08-25 16:00:00 +0000 UTC;24.08;Clear
2022-08-25 17:00:00 +0000 UTC;24.39;Clouds
2022-08-25 18:00:00 +0000 UTC;22.39;Clouds
2022-08-25 19:00:00 +0000 UTC;18.92;Clouds
2022-08-25 20:00:00 +0000 UTC;18.33;Clouds
2022-08-25 21:00:00 +0000 UTC;18.45;Clouds
2022-08-25 22:00:00 +0000 UTC;18.53;Clouds
2022-08-25 23:00:00 +0000 UTC;18.69;Clouds
2022-08-26 00:00:00 +0000 UTC;18.71;Clouds
2022-08-26 01:00:00 +0000 UTC;18.41;Clouds
2022-08-26 02:00:00 +0000 UTC;18.31;Clouds
2022-08-26 03:00:00 +0000 UTC;17.81;Clouds
2022-08-26 04:00:00 +0000 UTC;16.68;Clouds
2022-08-26 05:00:00 +0000 UTC;17.11;Clouds
2022-08-26 06:00:00 +0000 UTC;17.63;Clouds
2022-08-26 07:00:00 +0000 UTC;18.56;Clouds
2022-08-26 08:00:00 +0000 UTC;20.6;Clouds
2022-08-26 09:00:00 +0000 UTC;22.13;Clouds
2022-08-26 10:00:00 +0000 UTC;20.73;Clouds
2022-08-26 11:00:00 +0000 UTC;21.37;Clouds
2022-08-26 12:00:00 +0000 UTC;23.46;Clouds
2022-08-26 13:00:00 +0000 UTC;23.89;Clear
2022-08-26 14:00:00 +0000 UTC;24.12;Clear
2022-08-26 15:00:00 +0000 UTC;23.6;Clear
2022-08-26 16:00:00 +0000 UTC;23.15;Clouds
2022-08-26 17:00:00 +0000 UTC;22.94;Clouds
2022-08-26 18:00:00 +0000 UTC;19.68;Clouds
2022-08-26 19:00:00 +0000 UTC;18.89;Clouds
2022-08-26 20:00:00 +0000 UTC;16.71;Clouds
2022-08-26 21:00:00 +0000 UTC;16.59;Clouds
2022-08-26 22:00:00 +0000 UTC;16.43;Clouds
2022-08-26 23:00:00 +0000 UTC;16.41;Clouds
2022-08-27 00:00:00 +0000 UTC;17.65;Clouds
2022-08-27 01:00:00 +0000 UTC;17.7;Clouds
2022-08-27 02:00:00 +0000 UTC;15.52;Clouds
2022-08-27 03:00:00 +0000 UTC;15.58;Clouds
2022-08-27 04:00:00 +0000 UTC;15.76;Clouds
2022-08-27 05:00:00 +0000 UTC;17.11;Clouds
2022-08-27 06:00:00 +0000 UTC;16.87;Rain
2022-08-27 07:00:00 +0000 UTC;18.02;Rain
2022-08-27 08:00:00 +0000 UTC;18.55;Rain
2022-08-27 09:00:00 +0000 UTC;18.13;Rain
2022-08-27 10:00:00 +0000 UTC;18.89;Rain
2022-08-27 11:00:00 +0000 UTC;19.92;Rain
2022-08-27 12:00:00 +0000 UTC;20.32;Rain
2022-08-27 13:00:00 +0000 UTC;20.53;Rain
2022-08-27 14:00:00 +0000 UTC;20.51;Rain
2022-08-27 15:00:00 +0000 UTC;19.94;Rain
2022-08-27 16:00:00 +0000 UTC;19.82;Rain
2022-08-27 17:00:00 +0000 UTC;19.59;Clouds
2022-08-27 18:00:00 +0000 UTC;18.55;Clouds
2022-08-27 19:00:00 +0000 UTC;17.85;Clouds
2022-08-27 20:00:00 +0000 UTC;16.86;Clouds
2022-08-27 21:00:00 +0000 UTC;16.78;Clouds
2022-08-27 22:00:00 +0000 UTC;16.25;Clouds
2022-08-27 23:00:00 +0000 UTC;16.19;Clouds
2022-08-28 00:00:00 +0000 UTC;15.77;Clouds
2022-08-28 01:00:00 +0000 UTC;14.58;Clouds
2022-08-28 02:00:00 +0000 UTC;16.14;Clouds
2022-08-28 03:00:00 +0000 UTC;16.18;Clouds
2022-08-28 04:00:00 +0000 UTC;16.14;Clouds
2022-08-28 05:00:00 +0000 UTC;15.68;Clouds
2022-08-28 06:00:00 +0000 UTC;17.79;Clouds
2022-08-28 07:00:00 +0000 UTC;18.91;Rain
2022-08-28 08:00:00 +0000 UTC;19.81;Rain
2022-08-28 09:00:00 +0000 UTC;20.44;Rain
2022-08-28 10:00:00 +0000 UTC;21.78;Rain
2022-08-28 11:00:00 +0000 UTC;21.39;Rain
2022-08-28 12:00:00 +0000 UTC;19.3;Rain
2022-08-28 13:00:00 +0000 UTC;19.18;Clouds
2022-08-28 14:00:00 +0000 UTC;19.61;Clouds
2022-08-28 15:00:00 +0000 UTC;18.25;Rain
2022-08-28 16:00:00 +0000 UTC;16.82;Clouds
2022-08-28 17:00:00 +0000 UTC;16.32;Clouds
2022-08-28 18:00:00 +0000 UTC;16.08;Clouds
2022-08-28 19:00:00 +0000 UTC;15.22;Rain
2022-08-28 20:00:00 +0000 UTC;14.61;Rain
2022-08-28 21:00:00 +0000 UTC;14.15;Rain
2022-08-28 22:00:00 +0000 UTC;13.75;Rain
2022-08-28 23:00:00 +0000 UTC;13.29;Rain
2022-08-29 00:00:00 +0000 UTC;12.99;Rain
2022-08-29 01:00:00 +0000 UTC;12.72;Rain
2022-08-29 02:00:00 +0000 UTC;12.96;Rain
2022-08-29 03:00:00 +0000 UTC;12.68;Rain
2022-08-29 04:00:00 +0000 UTC;12.26;Rain
2022-08-29 05:00:00 +0000 UTC;11.89;Clear
2022-08-29 06:00:00 +0000 UTC;13.87;Clouds
2022-08-29 07:00:00 +0000 UTC;14.98;Clear
2022-08-29 08:00:00 +0000 UTC;16.64;Clear
2022-08-29 09:00:00 +0000 UTC;17.55;Clouds
2022-08-29 10:00:00 +0000 UTC;18.45;Clouds
2022-08-29 11:00:00 +0000 UTC;18.77;Clouds
2022-08-29 12:00:00 +0000 UTC;19.34;Clouds
2022-08-29 13:00:00 +0000 UTC;19.52;Clouds
2022-08-29 14:00:00 +0000 UTC;19.53;Clouds
2022-08-29 15:00:00 +0000 UTC;19.34;Clouds
2022-08-29 16:00:00 +0000 UTC;18.78;Clouds
2022-08-29 17:00:00 +0000 UTC;17.67;Clouds
2022-08-29 18:00:00 +0000 UTC;15.29;Clouds
2022-08-29 19:00:00 +0000 UTC;12.53;Clouds
2022-08-29 20:00:00 +0000 UTC;11.63;Clouds
2022-08-29 21:00:00 +0000 UTC;12.43;Clouds
2022-08-29 22:00:00 +0000 UTC;11.87;Clouds
2022-08-29 23:00:00 +0000 UTC;10.25;Clouds
2022-08-30 00:00:00 +0000 UTC;10.84;Clouds
2022-08-30 01:00:00 +0000 UTC;9.81;Clouds
2022-08-30 02:00:00 +0000 UTC;9.6;Clouds
2022-08-30 03:00:00 +0000 UTC;9.6;Clouds
2022-08-30 04:00:00 +0000 UTC;9.09;Clouds
2022-08-30 05:00:00 +0000 UTC;9.47;Clouds
2022-08-30 06:00:00 +0000 UTC;11.54;Clouds
2022-08-30 07:00:00 +0000 UTC;15.89;Clouds
2022-08-30 08:00:00 +0000 UTC;16.39;Clear
2022-08-30 09:00:00 +0000 UTC;17.29;Clear
2022-08-30 10:00:00 +0000 UTC;19.3;Clear
2022-08-30 11:00:00 +0000 UTC;19.71;Clear
2022-08-30 12:00:00 +0000 UTC;20.12;Clouds
2022-08-30 13:00:00 +0000 UTC;20.28;Clouds
2022-08-30 14:00:00 +0000 UTC;20.38;Clouds
2022-08-30 15:00:00 +0000 UTC;19.22;Clouds
2022-08-30 16:00:00 +0000 UTC;19.01;Clouds
2022-08-30 17:00:00 +0000 UTC;16.89;Clouds
2022-08-30 18:00:00 +0000 UTC;15.5;Clouds
2022-08-30 19:00:00 +0000 UTC;13.68;Clouds
2022-08-30 20:00:00 +0000 UTC;12.07;Clouds
2022-08-30 21:00:00 +0000 UTC;11.86;Clouds
2022-08-30 22:00:00 +0000 UTC;10.77;Clouds
2022-08-30 23:00:00 +0000 UTC;11.02;Clouds
2022-08-31 00:00:00 +0000 UTC;10.71;Clouds
2022-08-31 01:00:00 +0000 UTC;10.68;Clouds
2022-08-31 02:00:00 +0000 UTC;10.55;Clouds
2022-08-31 03:00:00 +0000 UTC;10.53;Clouds
2022-08-31 04:00:00 +0000 UTC;7.7;Clouds
2022-08-31 05:00:00 +0000 UTC;10.49;Clouds
2022-08-31 06:00:00 +0000 UTC;10.07;Clouds
2022-08-31 07:00:00 +0000 UTC;14.8;Clouds
2022-08-31 08:00:00 +0000 UTC;17.13;Clouds
2022-08-31 09:00:00 +0000 UTC;17.49;Clouds
2022-08-31 10:00:00 +0000 UTC;17.79;Clouds
2022-08-31 11:00:00 +0000 UTC;18.64;Clouds
2022-08-31 12:00:00 +0000 UTC;19.46;Clouds
2022-08-31 13:00:00 +0000 UTC;19.74;Clouds
2022-08-31 14:00:00 +0000 UTC;19.3;Clouds
2022-08-31 15:00:00 +0000 UTC;19.98;Clouds
2022-08-31 16:00:00 +0000 UTC;19.16;Clouds
2022-08-31 17:00:00 +0000 UTC;17.45;Clouds
2022-08-31 18:00:00 +0000 UTC;15.37;Clouds
2022-08-31 19:00:00 +0000 UTC;13.36;Clouds
2022-08-31 20:00:00 +0000 UTC;11.91;Clouds
2022-08-31 21:00:00 +0000 UTC;11.44;Clouds
2022-08-31 22:00:00 +0000 UTC;11.03;Clear
2022-08-31 23:00:00 +0000 UTC;10.4;Clear
2022-09-01 00:00:00 +0000 UTC;10.12;Clear
2022-09-01 01:00:00 +0000 UTC;8.95;Clear
2022-09-01 02:00:00 +0000 UTC;11.56;Clear
2022-09-01 03:00:00 +0000 UTC;10.95;Clear
2022-09-01 04:00:00 +0000 UTC;11.58;Clear
2022-09-01 05:00:00 +0000 UTC;11.13;Clear
2022-09-01 06:00:00 +0000 UTC;13.15;Clear
2022-09-01 07:00:00 +0000 UTC;14.66;Clear
2022-09-01 08:00:00 +0000 UTC;15.42;Clear
2022-09-01 09:00:00 +0000 UTC;16.95;Clouds
2022-09-01 10:00:00 +0000 UTC;19.29;Clear
2022-09-01 11:00:00 +0000 UTC;19.84;Clear
2022-09-01 12:00:00 +0000 UTC;19.89;Clear
2022-09-01 13:00:00 +0000 UTC;20.78;Clear
2022-09-01 14:00:00 +0000 UTC;20.29;Clear
2022-09-01 15:00:00 +0000 UTC;19.78;Clear
2022-09-01 16:00:00 +0000 UTC;19.63;Clear
2022-09-01 17:00:00 +0000 UTC;18.27;Clear
2022-09-01 18:00:00 +0000 UTC;15.39;Clear
2022-09-01 19:00:00 +0000 UTC;12.57;Clear
2022-09-01 20:00:00 +0000 UTC;11.12;Clear
2022-09-01 21:00:00 +0000 UTC;10.86;Clear
2022-09-01 22:00:00 +0000 UTC;10.46;Clear
2022-09-01 23:00:00 +0000 UTC;9.62;Clear
2022-09-02 00:00:00 +0000 UTC;9.84;Clouds
2022-09-02 01:00:00 +0000 UTC;9.86;Clouds
2022-09-02 02:00:00 +0000 UTC;9.89;Clouds
2022-09-02 03:00:00 +0000 UTC;9.41;Clouds
2022-09-02 04:00:00 +0000 UTC;9.11;Clouds
2022-09-02 05:00:00 +0000 UTC;9.37;Clear
2022-09-02 06:00:00 +0000 UTC;10.19;Clear
2022-09-02 07:00:00 +0000 UTC;13.57;Clear
2022-09-02 08:00:00 +0000 UTC;15.49;Clear
2022-09-02 09:00:00 +0000 UTC;16.88;Clear
2022-09-02 10:00:00 +0000 UTC;18.19;Clear
2022-09-02 11:00:00 +0000 UTC;19.28;Clouds
2022-09-02 12:00:00 +0000 UTC;18.98;Clouds
2022-09-02 13:00:00 +0000 UTC;19.98;Clouds
2022-09-02 14:00:00 +0000 UTC;19.52;Clouds
2022-09-02 15:00:00 +0000 UTC;18.62;Clouds
2022-09-02 16:00:00 +0000 UTC;18.27;Clouds
2022-09-02 17:00:00 +0000 UTC;16.91;Clouds
2022-09-02 18:00:00 +0000 UTC;15.04;Clouds
2022-09-02 19:00:00 +0000 UTC;13.17;Clouds
2022-09-02 20:00:00 +0000 UTC;12.55;Clouds
2022-09-02 21:00:00 +0000 UTC;12.3;Clouds
2022-09-02 22:00:00 +0000 UTC;12;Clouds
2022-09-02 23:00:00 +0000 UTC;10.55;Clouds
2022-09-03 00:00:00 +0000 UTC;11.31;Clouds
2022-09-03 01:00:00 +0000 UTC;10.99;Clouds
2022-09-03 02:00:00 +0000 UTC;10.85;Clouds
2022-09-03 03:00:00 +0000 UTC;10.3;Clouds
2022-09-03 04:00:00 +0000 UTC;10.36;Clouds
2022-09-03 05:00:00 +0000 UTC;10.33;Clouds
2022-09-03 06:00:00 +0000 UTC;10.68;Clouds
2022-09-03 07:00:00 +0000 UTC;14.11;Clouds
2022-09-03 08:00:00 +0000 UTC;15.92;Clouds
2022-09-03 09:00:00 +0000 UTC;17.27;Clouds
2022-09-03 10:00:00 +0000 UTC;18.48;Clouds
2022-09-03 11:00:00 +0000 UTC;18.04;Clouds
2022-09-03 12:00:00 +0000 UTC;19.55;Clouds
2022-09-03 13:00:00 +0000 UTC;18.85;Clouds
2022-09-03 14:00:00 +0000 UTC;18.93;Clouds
2022-09-03 15:00:00 +0000 UTC;19.07;Clouds
2022-09-03 16:00:00 +0000 UTC;19.14;Clouds
2022-09-03 17:00:00 +0000 UTC;18.72;Clear
2022-09-03 18:00:00 +0000 UTC;15.34;Clouds
2022-09-03 19:00:00 +0000 UTC;12.42;Rain
2022-09-03 20:00:00 +0000 UTC;11.72;Clouds
